date,exchus,exdnus,exhkus,exsius,exszus,exeuus
20170130,6.8768,6.9629,7.7575,1.4220,0.9976,0.9362
20170131,6.8768,6.8894,7.7579,1.4095,0.9888,0.9264
20170201,6.8768,6.9140,7.7593,1.4151,0.9930,0.9295
20170202,6.8768,6.8850,7.7594,1.4086,0.9894,0.9258
20170203,6.8650,6.8919,7.7582,1.4070,0.9910,0.9266
20170206,6.8600,6.9299,7.7579,1.4113,0.9934,0.9319
20170207,6.8821,6.9536,7.7586,1.4163,0.9970,0.9355
20170208,6.8700,6.9432,7.7588,1.4149,0.9934,0.9339
20170209,6.8660,6.9757,7.7575,1.4195,1.0013,0.9383
20170210,6.8775,6.9809,7.7588,1.4194,1.0028,0.9390
20170213,6.8776,7.0140,7.7592,1.4235,1.0054,0.9431
20170214,6.8649,7.0301,7.7595,1.4204,1.0072,0.9454
20170215,6.8685,7.0159,7.7604,1.4202,1.0062,0.9437
20170216,6.8517,6.9731,7.7598,1.4186,0.9992,0.9381
20170217,6.8640,7.0025,7.7610,1.4197,1.0022,0.9422
20170220,,,,,,
20170221,6.8810,7.0447,7.7605,1.4204,1.0083,0.9478
20170222,6.8765,7.0414,7.7599,1.4157,1.0109,0.9474
20170223,6.8622,7.0212,7.7595,1.4058,1.0062,0.9446
20170224,6.8645,7.0263,7.7609,1.4039,1.0055,0.9452
20170227,6.8675,6.9960,7.7611,1.4004,1.0051,0.9413
20170228,6.8665,7.0005,7.7627,1.3990,1.0022,0.9418
20170301,6.8794,7.0363,7.7632,1.4088,1.0072,0.9466
20170302,6.8868,7.0695,7.7623,1.4114,1.0120,0.9511
20170303,6.8954,7.0442,7.7635,1.4155,1.0118,0.9477
20170306,6.8955,7.0217,7.7634,1.4119,1.0114,0.9446
20170307,6.9000,7.0242,7.7643,1.4106,1.0130,0.9450
20170308,6.9113,7.0478,7.7675,1.4175,1.0146,0.9481
20170309,6.9086,7.0229,7.7648,1.4192,1.0131,0.9446
20170310,6.9050,6.9682,7.7650,1.4136,1.0104,0.9375
20170313,6.9050,6.9672,7.7638,1.4130,1.0068,0.9372
20170314,6.9130,6.9827,7.7680,1.4140,1.0078,0.9394
20170315,6.9132,6.9926,7.7689,1.4121,1.0080,0.9407
20170316,6.9130,6.9236,7.7611,1.4012,0.9953,0.9313
20170317,6.9000,6.9207,7.7614,1.4020,0.9978,0.9309
20170320,6.9050,6.9136,7.7651,1.3957,0.9966,0.9299
20170321,6.8830,6.8788,7.7657,1.3982,0.9936,0.9251
20170322,6.8785,6.8864,7.7664,1.3983,0.9900,0.9259
20170323,6.8843,6.8935,7.7668,1.3989,0.9924,0.9270
20170324,6.8803,6.8820,7.7669,1.3991,0.9910,0.9254
20170327,6.8687,6.8369,7.7672,1.3926,0.9830,0.9189
20170328,6.8779,6.8569,7.7668,1.3932,0.9850,0.9215
20170329,6.8879,6.9176,7.7688,1.3955,0.9966,0.9297
20170330,6.8870,6.9334,7.7702,1.3942,0.9969,0.9323
20170331,6.8832,6.9523,7.7714,1.3967,0.9998,0.9348
20170403,6.8832,6.9800,7.7708,1.3975,1.0029,0.9385
20170404,6.8832,6.9738,7.7707,1.3985,1.0022,0.9377
20170405,6.8920,6.9749,7.7687,1.4009,1.0050,0.9380
20170406,6.8955,6.9817,7.7690,1.4023,1.0046,0.9389
20170407,6.8978,7.0046,7.7691,1.4021,1.0066,0.9420
20170410,6.8988,7.0116,7.7697,1.4045,1.0077,0.9429
20170411,6.8893,7.0046,7.7707,1.4029,1.0072,0.9422
20170412,6.8890,7.0081,7.7708,1.3999,1.0054,0.9424
20170413,6.8865,6.9975,7.7737,1.3975,1.0047,0.9407
20170414,6.8835,7.0021,7.7726,1.3969,1.0038,0.9412
20170417,6.8800,6.9780,7.7722,1.3954,1.0022,0.9381
20170418,6.8778,6.9471,7.7743,1.3967,0.9978,0.9341
20170419,6.8860,6.9475,7.7741,1.3987,0.9986,0.9340
20170420,6.8800,6.9136,7.7746,1.3965,0.9960,0.9295
20170421,6.8845,6.9533,7.7757,1.3968,0.9987,0.9351
20170424,6.8840,6.8489,7.7795,1.3933,0.9964,0.9220
20170425,6.8824,6.8004,7.7796,1.3927,0.9925,0.9140
20170426,6.8918,6.8430,7.7806,1.3977,0.9957,0.9198
20170427,6.8958,6.8471,7.7801,1.3975,0.9948,0.9205
20170428,6.8900,6.8271,7.7779,1.3970,0.9944,0.9179
20170501,6.8900,6.8157,7.7775,1.3958,0.9955,0.9164
20170502,6.8949,6.8158,7.7810,1.3951,0.9913,0.9166
20170503,6.8968,6.8106,7.7810,1.3951,0.9913,0.9158
20170504,6.8959,6.7810,7.7815,1.4008,0.9890,0.9118
20170505,6.9021,6.7622,7.7839,1.4041,0.9876,0.9094
20170508,6.9040,6.8086,7.7840,1.4049,0.9979,0.9151
20170509,6.9060,6.8429,7.7831,1.4112,1.0074,0.9195
20170510,6.9011,6.8416,7.7864,1.4099,1.0088,0.9197
20170511,6.9033,6.8457,7.7896,1.4084,1.0061,0.9200
20170512,6.8972,6.8093,7.7933,1.4044,1.0008,0.9152
20170515,6.8900,6.7760,7.7884,1.3980,0.9964,0.9108
20170516,6.8840,6.7187,7.7873,1.3958,0.9878,0.9032
20170517,6.8773,6.6814,7.7867,1.3914,0.9808,0.8981
20170518,6.8880,6.6849,7.7825,1.3918,0.9763,0.8985
20170519,6.8830,6.6513,7.7835,1.3867,0.9754,0.8937
20170522,6.8828,6.6259,7.7850,1.3864,0.9736,0.8900
20170523,6.8880,6.6461,7.7876,1.3898,0.9740,0.8930
20170524,6.8883,6.6588,7.7888,1.3895,0.9769,0.8949
20170525,6.8672,6.6332,7.7916,1.3844,0.9720,0.8914
20170526,6.8525,6.6623,7.7923,1.3816,0.9753,0.8953
20170529,,,,,,
20170530,6.8525,6.6514,7.7929,1.3840,0.9744,0.8942
20170531,6.8098,6.6206,7.7929,1.3833,0.9684,0.8900
20170601,6.8029,6.6330,7.7915,1.3859,0.9712,0.8917
20170602,6.8085,6.6006,7.7908,1.3813,0.9642,0.8873
20170605,6.8030,6.6133,7.7919,1.3818,0.9657,0.8889
20170606,6.7945,6.6020,7.7936,1.3792,0.9628,0.8876
20170607,6.7935,6.6188,7.7936,1.3816,0.9657,0.8900
20170608,6.7990,6.6300,7.7967,1.3813,0.9675,0.8915
20170609,6.7970,6.6462,7.7972,1.3837,0.9700,0.8937
20170612,6.7974,6.6370,7.8000,1.3842,0.9688,0.8925
20170613,6.7981,6.6431,7.7979,1.3818,0.9692,0.8933
20170614,6.7888,6.5943,7.7981,1.3718,0.9662,0.8868
20170615,6.8061,6.6679,7.8020,1.3828,0.9749,0.8967
20170616,6.8097,6.6435,7.8005,1.3830,0.9739,0.8933
20170619,6.8180,6.6638,7.8001,1.3858,0.9745,0.8961
20170620,6.8285,6.6869,7.8007,1.3902,0.9759,0.8990
20170621,6.8275,6.6749,7.8003,1.3912,0.9744,0.8974
20170622,6.8275,6.6707,7.7990,1.3909,0.9728,0.8970
20170623,6.8345,6.6427,7.7997,1.3860,0.9692,0.8932
20170626,6.8382,6.6411,7.7986,1.3875,0.9706,0.8932
20170627,6.8100,6.5655,7.7999,1.3867,0.9638,0.8850
20170628,6.7984,6.5440,7.8030,1.3818,0.9608,0.8800
20170629,6.7840,6.5114,7.8038,1.3799,0.9569,0.8757
20170630,6.7793,6.5154,7.8055,1.3765,0.9586,0.8763
20170703,6.7984,6.5411,7.8100,1.3825,0.9632,0.8797
20170704,,,,,,
20170705,6.7995,6.5599,7.8072,1.3821,0.9652,0.8821
20170706,6.7990,6.5177,7.8120,1.3826,0.9634,0.8765
20170707,6.8039,6.5252,7.8116,1.3823,0.9644,0.8775
20170710,6.8026,6.5250,7.8128,1.3850,0.9658,0.8775
20170711,6.8010,6.5060,7.8123,1.3845,0.9672,0.8749
20170712,6.7865,6.5172,7.8105,1.3781,0.9648,0.8763
20170713,6.7825,6.5322,7.8081,1.3768,0.9685,0.8783
20170714,6.7741,6.4930,7.8069,1.3717,0.9654,0.8732
20170717,6.7690,6.4841,7.8034,1.3693,0.9627,0.8718
20170718,6.7451,6.4223,7.8045,1.3659,0.9526,0.8637
20170719,6.7511,6.4563,7.8083,1.3684,0.9548,0.8682
20170720,6.7570,6.3921,7.8101,1.3662,0.9507,0.8595
20170721,6.7663,6.3802,7.8091,1.3628,0.9468,0.8580
20170724,6.7488,6.3861,7.8068,1.3616,0.9456,0.8590
20170725,6.7495,6.3803,7.8082,1.3611,0.9496,0.8579
20170726,6.7530,6.3920,7.8122,1.3612,0.9580,0.8597
20170727,6.7410,6.3793,7.8090,1.3598,0.9656,0.8579
20170728,6.7362,6.3252,7.8096,1.3571,0.9685,0.8508
20170731,6.7240,6.2876,7.8100,1.3559,0.9650,0.8456
20170801,6.7170,6.3026,7.8121,1.3579,0.9655,0.8475
20170802,6.7200,6.2702,7.8169,1.3585,0.9684,0.8431
20170803,6.7150,6.2610,7.8172,1.3588,0.9690,0.8418
20170804,6.7272,6.3295,7.8190,1.3604,0.9721,0.8508
20170807,6.7207,6.3108,7.8223,1.3634,0.9728,0.8483
20170808,6.7049,6.3453,7.8234,1.3638,0.9766,0.8530
20170809,6.6720,6.3320,7.8173,1.3643,0.9649,0.8512
20170810,6.6460,6.3285,7.8163,1.3634,0.9647,0.8510
20170811,6.6612,6.2965,7.8191,1.3615,0.9620,0.8467
20170814,6.6695,6.3100,7.8211,1.3619,0.9714,0.8485
20170815,6.6845,6.3363,7.8237,1.3671,0.9718,0.8521
20170816,6.6900,6.3549,7.8217,1.3676,0.9744,0.8545
20170817,6.6730,6.3357,7.8232,1.3647,0.9633,0.8521
20170818,6.6700,6.3295,7.8233,1.3634,0.9642,0.8512
20170821,6.6630,6.2959,7.8252,1.3611,0.9629,0.8465
20170822,6.6600,6.3233,7.8263,1.3616,0.9668,0.8502
20170823,6.6569,6.3019,7.8259,1.3619,0.9667,0.8473
20170824,6.6600,6.3018,7.8239,1.3613,0.9646,0.8474
20170825,6.6465,6.2655,7.8215,1.3558,0.9574,0.8422
20170828,6.6084,6.2130,7.8229,1.3546,0.9554,0.8352
20170829,6.5945,6.1863,7.8244,1.3520,0.9480,0.8316
20170830,6.5918,6.2378,7.8254,1.3562,0.9583,0.8384
20170831,6.5888,6.2530,7.8267,1.3565,0.9610,0.8408
20170901,6.5552,6.2609,7.8241,1.3565,0.9626,0.8419
20170904,,,,,,
20170905,6.5345,6.2453,7.8253,1.3524,0.9577,0.8396
20170906,6.5221,6.2287,7.8256,1.3492,0.9537,0.8373
20170907,6.4830,6.1861,7.8138,1.3403,0.9498,0.8314
20170908,6.4773,6.1788,7.8112,1.3391,0.9456,0.8305
20170911,6.5254,6.2179,7.8113,1.3455,0.9533,0.8358
20170912,6.5334,6.2158,7.8106,1.3468,0.9596,0.8356
20170913,6.5400,6.2524,7.8123,1.3494,0.9639,0.8405
20170914,6.5520,6.2596,7.8120,1.3495,0.9660,0.8413
20170915,6.5500,6.2223,7.8180,1.3453,0.9594,0.8362
20170918,6.5725,6.2329,7.8164,1.3481,0.9630,0.8377
20170919,6.5800,6.2112,7.8046,1.3470,0.9628,0.8347
20170920,6.5700,6.2026,7.7995,1.3437,0.9617,0.8335
20170921,6.5861,6.2277,7.8062,1.3493,0.9692,0.8371
20170922,6.5899,6.2158,7.8082,1.3435,0.9694,0.8355
20170925,6.6189,6.2783,7.8135,1.3513,0.9682,0.8437
20170926,6.6371,6.3208,7.8128,1.3559,0.9706,0.8495
20170927,6.6400,6.3339,7.8090,1.3588,0.9745,0.8513
20170928,6.6591,6.3189,7.8093,1.3587,0.9710,0.8492
20170929,6.6533,6.2991,7.8110,1.3573,0.9688,0.8465
20171002,6.6533,6.3368,7.8098,1.3610,0.9737,0.8514
20171003,6.6533,6.3293,7.8106,1.3614,0.9734,0.8504
20171004,6.6533,6.3289,7.8065,1.3618,0.9756,0.8503
20171005,6.6533,6.3575,7.8092,1.3635,0.9792,0.8543
20171006,6.6533,6.3439,7.8057,1.3651,0.9777,0.8524
20171009,,,,,,
20171010,6.5712,6.3041,7.8037,1.3555,0.9744,0.8472
20171011,6.5870,6.2831,7.8056,1.3553,0.9732,0.8441
20171012,6.5855,6.2866,7.8085,1.3531,0.9760,0.8446
20171013,6.5785,6.2878,7.8073,1.3505,0.9745,0.8448
20171016,6.5885,6.3028,7.8070,1.3515,0.9735,0.8467
20171017,6.6220,6.3333,7.8077,1.3566,0.9804,0.8508
20171018,6.6250,6.3219,7.8070,1.3578,0.9817,0.8493
20171019,6.6126,6.2845,7.8006,1.3562,0.9751,0.8445
20171020,6.6185,6.3232,7.8027,1.3613,0.9844,0.8496
20171023,6.6380,6.3290,7.8037,1.3619,0.9862,0.8502
20171024,6.6335,6.3262,7.8042,1.3622,0.9890,0.8499
20171025,6.6350,6.3062,7.8035,1.3614,0.9888,0.8473
20171026,6.6392,6.3605,7.8026,1.3635,0.9950,0.8547
20171027,6.6498,6.4248,7.8044,1.3672,0.9990,0.8636
20171030,6.6498,6.3995,7.7996,1.3610,0.9969,0.8601
20171031,6.6328,6.3982,7.8015,1.3622,0.9968,0.8585
20171101,6.6018,6.4058,7.8012,1.3608,1.0014,0.8607
20171102,6.6068,6.3749,7.8025,1.3591,0.9977,0.8568
20171103,6.6360,6.4071,7.8023,1.3636,1.0002,0.8609
20171106,6.6311,6.4160,7.8029,1.3627,0.9990,0.8621
20171107,6.6380,6.4287,7.8042,1.3646,0.9996,0.8638
20171108,6.6249,6.4214,7.7955,1.3615,0.9997,0.8627
20171109,6.6378,6.3870,7.7997,1.3592,0.9958,0.8585
20171110,,,,,,
20171113,6.6385,6.3837,7.8013,1.3623,0.9975,0.8579
20171114,6.6350,6.3244,7.8033,1.3597,0.9914,0.8501
20171115,6.6200,6.3096,7.8064,1.3576,0.9902,0.8479
20171116,6.6273,6.3217,7.8097,1.3558,0.9926,0.8495
20171117,6.6245,6.3064,7.8116,1.3539,0.9882,0.8475
20171120,6.6245,6.3380,7.8118,1.3572,0.9923,0.8517
20171121,6.6265,6.3383,7.8109,1.3538,0.9916,0.8517
20171122,6.6086,6.3123,7.8114,1.3490,0.9838,0.8482
20171123,,,,,,
20171124,6.5998,6.2345,7.8087,1.3450,0.9788,0.8378
20171127,6.5967,6.2472,7.8011,1.3461,0.9804,0.8396
20171128,6.6044,6.2654,7.8020,1.3447,0.9831,0.8419
20171129,6.6091,6.2760,7.8083,1.3466,0.9837,0.8433
20171130,6.6090,6.2543,7.8093,1.3482,0.9838,0.8405
20171201,6.6137,6.2476,7.8118,1.3450,0.9762,0.8396
20171204,6.6185,6.2806,7.8174,1.3487,0.9858,0.8440
20171205,6.6170,6.2951,7.8144,1.3477,0.9868,0.8460
20171206,6.6136,6.3124,7.8130,1.3493,0.9904,0.8483
20171207,6.6173,6.3114,7.8107,1.3498,0.9921,0.8482
20171208,6.6199,6.3271,7.8050,1.3529,0.9928,0.8503
20171211,6.6175,6.3058,7.8063,1.3505,0.9900,0.8473
20171212,6.6210,6.3473,7.8069,1.3534,0.9926,0.8529
20171213,6.6171,6.3278,7.8050,1.3502,0.9894,0.8502
20171214,6.6091,6.3209,7.8074,1.3466,0.9900,0.8490
20171215,6.6088,6.3204,7.8138,1.3480,0.9903,0.8490
20171218,6.6088,6.3049,7.8165,1.3466,0.9856,0.8472
20171219,6.6088,6.2956,7.8176,1.3476,0.9857,0.8459
20171220,6.5771,6.2652,7.8228,1.3436,0.9859,0.8417
20171221,6.5833,6.2704,7.8187,1.3436,0.9890,0.8423
20171222,6.5750,6.2866,7.8137,1.3441,0.9898,0.8447
